top_dir,sub_dir,field
asharecashflow,,other_cash_recp_ral_fnc_act
asharecashflow,,other_cash_recp_ral_inv_act
asharecashflow,,other_cash_recp_ral_oper_act
asharecashflow,,other_impair_loss_assets
asharecashflow,,others
asharecashflow,,pay_all_typ_tax
asharecashflow,,plus_end_bal_cash_equ
asharecashflow,,plus_prov_depr_assets
asharecashflow,,proc_issue_bonds
asharecashflow,,recp_tax_rends
asharecashflow,,report_period
asharecashflow,,right_use_assets_dep
asharecashflow,,s_dismantle_capital_add_net
asharecashflow,,sec_fa_net_fina_instruments
asharecashflow,,securitie_netcash_received
asharecashflow,,spe_bal_cash_inflows_fnc
asharecashflow,,spe_bal_cash_inflows_inv
asharecashflow,,spe_bal_cash_inflows_oper
asharecashflow,,spe_bal_cash_outflows_fnc
asharecashflow,,spe_bal_cash_outflows_inv
asharecashflow,,spe_bal_cash_outflows_oper
asharecashflow,,spe_bal_netcash_equ_undir
asharecashflow,,spe_bal_netcash_inc
asharecashflow,,spe_bal_netcash_inc_undir
asharecashflow,,statement_type
asharecashflow,,stot_cash_inflows_fnc_act
asharecashflow,,stot_cash_inflows_inv_act
asharecashflow,,stot_cash_inflows_oper_act
asharecashflow,,stot_cash_outflows_fnc_act
asharecashflow,,stot_cash_outflows_inv_act
asharecashflow,,stot_cash_outflows_oper_act
asharecashflow,,tot_bal_cash_inflows_fnc
asharecashflow,,tot_bal_cash_inflows_inv
asharecashflow,,tot_bal_cash_inflows_oper
asharecashflow,,tot_bal_cash_outflows_fnc
asharecashflow,,tot_bal_cash_outflows_inv
asharecashflow,,tot_bal_cash_outflows_oper
asharecashflow,,tot_bal_netcash_equ_undir
asharecashflow,,tot_bal_netcash_inc
asharecashflow,,tot_bal_netcash_inc_undir
asharecashflow,,tot_bal_netcash_outflows_fnc
asharecashflow,,tot_bal_netcash_outflows_inv
asharecashflow,,tot_bal_netcash_outflows_oper
asharecashflow,,unconfirmed_invest_loss
ashareconsensusrollingdata_CAGR,,benchmark_yr
ashareconsensusrollingdata_CAGR,,est_baseshare
ashareconsensusrollingdata_CAGR,,est_bps
ashareconsensusrollingdata_CAGR,,est_cfps
ashareconsensusrollingdata_CAGR,,est_dps
ashareconsensusrollingdata_CAGR,,est_ebit
ashareconsensusrollingdata_CAGR,,est_ebitda
ashareconsensusrollingdata_CAGR,,est_eps
ashareconsensusrollingdata_CAGR,,est_oper_cost
ashareconsensusrollingdata_CAGR,,est_oper_profit
ashareconsensusrollingdata_CAGR,,est_oper_revenue
ashareconsensusrollingdata_CAGR,,est_pb
ashareconsensusrollingdata_CAGR,,est_pe
ashareconsensusrollingdata_CAGR,,est_peg
ashareconsensusrollingdata_CAGR,,est_roe
ashareconsensusrollingdata_CAGR,,est_total_profit
ashareconsensusrollingdata_CAGR,,net_profit
ashareconsensusrollingdata_FTTM,,benchmark_yr
ashareconsensusrollingdata_FTTM,,est_baseshare
ashareconsensusrollingdata_FTTM,,est_bps
ashareconsensusrollingdata_FTTM,,est_cfps
ashareconsensusrollingdata_FTTM,,est_dps
ashareconsensusrollingdata_FTTM,,est_ebit
ashareconsensusrollingdata_FTTM,,est_ebitda
ashareconsensusrollingdata_FTTM,,est_eps
ashareconsensusrollingdata_FTTM,,est_oper_cost
ashareconsensusrollingdata_FTTM,,est_oper_profit
ashareconsensusrollingdata_FTTM,,est_oper_revenue
ashareconsensusrollingdata_FTTM,,est_pb
ashareconsensusrollingdata_FTTM,,est_pe
ashareconsensusrollingdata_FTTM,,est_peg
ashareconsensusrollingdata_FTTM,,est_roe
ashareconsensusrollingdata_FTTM,,est_total_profit
ashareconsensusrollingdata_FTTM,,net_profit
ashareconsensusrollingdata_FY0,,benchmark_yr
ashareconsensusrollingdata_FY0,,est_baseshare
ashareconsensusrollingdata_FY0,,est_bps
ashareconsensusrollingdata_FY0,,est_cfps
ashareconsensusrollingdata_FY0,,est_dps
ashareconsensusrollingdata_FY0,,est_ebit
ashareconsensusrollingdata_FY0,,est_ebitda
ashareconsensusrollingdata_FY0,,est_eps
ashareconsensusrollingdata_FY0,,est_oper_cost
ashareconsensusrollingdata_FY0,,est_oper_profit
ashareconsensusrollingdata_FY0,,est_oper_revenue
ashareconsensusrollingdata_FY0,,est_pb
ashareconsensusrollingdata_FY0,,est_pe
ashareconsensusrollingdata_FY0,,est_peg
ashareconsensusrollingdata_FY0,,est_roe
ashareconsensusrollingdata_FY0,,est_total_profit
ashareconsensusrollingdata_FY0,,net_profit
ashareconsensusrollingdata_FY1,,benchmark_yr
ashareconsensusrollingdata_FY1,,est_baseshare
ashareconsensusrollingdata_FY1,,est_bps
ashareconsensusrollingdata_FY1,,est_cfps
ashareconsensusrollingdata_FY1,,est_dps
ashareconsensusrollingdata_FY1,,est_ebit
ashareconsensusrollingdata_FY1,,est_ebitda
ashareconsensusrollingdata_FY1,,est_eps
ashareconsensusrollingdata_FY1,,est_oper_cost
ashareconsensusrollingdata_FY1,,est_oper_profit
ashareconsensusrollingdata_FY1,,est_oper_revenue
ashareconsensusrollingdata_FY1,,est_pb
ashareconsensusrollingdata_FY1,,est_pe
ashareconsensusrollingdata_FY1,,est_peg
ashareconsensusrollingdata_FY1,,est_roe
ashareconsensusrollingdata_FY1,,est_total_profit
ashareconsensusrollingdata_FY1,,net_profit
ashareconsensusrollingdata_FY2,,benchmark_yr
ashareconsensusrollingdata_FY2,,est_baseshare
ashareconsensusrollingdata_FY2,,est_bps
ashareconsensusrollingdata_FY2,,est_cfps
ashareconsensusrollingdata_FY2,,est_dps
ashareconsensusrollingdata_FY2,,est_ebit
ashareconsensusrollingdata_FY2,,est_ebitda
ashareconsensusrollingdata_FY2,,est_eps
ashareconsensusrollingdata_FY2,,est_oper_cost
ashareconsensusrollingdata_FY2,,est_oper_profit
ashareconsensusrollingdata_FY2,,est_oper_revenue
ashareconsensusrollingdata_FY2,,est_pb
ashareconsensusrollingdata_FY2,,est_pe
ashareconsensusrollingdata_FY2,,est_peg
ashareconsensusrollingdata_FY2,,est_roe
ashareconsensusrollingdata_FY2,,est_total_profit
ashareconsensusrollingdata_FY2,,net_profit
ashareconsensusrollingdata_FY3,,benchmark_yr
ashareconsensusrollingdata_FY3,,est_baseshare
ashareconsensusrollingdata_FY3,,est_bps
ashareconsensusrollingdata_FY3,,est_cfps
ashareconsensusrollingdata_FY3,,est_dps
ashareconsensusrollingdata_FY3,,est_ebit
ashareconsensusrollingdata_FY3,,est_ebitda
ashareconsensusrollingdata_FY3,,est_eps
ashareconsensusrollingdata_FY3,,est_oper_cost
ashareconsensusrollingdata_FY3,,est_oper_profit
ashareconsensusrollingdata_FY3,,est_oper_revenue
ashareconsensusrollingdata_FY3,,est_pb
ashareconsensusrollingdata_FY3,,est_pe
ashareconsensusrollingdata_FY3,,est_peg
ashareconsensusrollingdata_FY3,,est_roe
ashareconsensusrollingdata_FY3,,est_total_profit
ashareconsensusrollingdata_FY3,,net_profit
ashareconsensusrollingdata_YOY,,benchmark_yr
ashareconsensusrollingdata_YOY,,est_baseshare
ashareconsensusrollingdata_YOY,,est_bps
ashareconsensusrollingdata_YOY,,est_cfps
ashareconsensusrollingdata_YOY,,est_dps
ashareconsensusrollingdata_YOY,,est_ebit
ashareconsensusrollingdata_YOY,,est_ebitda
ashareconsensusrollingdata_YOY,,est_eps
ashareconsensusrollingdata_YOY,,est_oper_cost
ashareconsensusrollingdata_YOY,,est_oper_profit
ashareconsensusrollingdata_YOY,,est_oper_revenue
ashareconsensusrollingdata_YOY,,est_pb
ashareconsensusrollingdata_YOY,,est_pe
ashareconsensusrollingdata_YOY,,est_peg
ashareconsensusrollingdata_YOY,,est_roe
ashareconsensusrollingdata_YOY,,est_total_profit
ashareconsensusrollingdata_YOY,,net_profit
ashareconsensusrollingdata_YOY2,,benchmark_yr
ashareconsensusrollingdata_YOY2,,est_baseshare
ashareconsensusrollingdata_YOY2,,est_bps
ashareconsensusrollingdata_YOY2,,est_cfps
ashareconsensusrollingdata_YOY2,,est_dps
ashareconsensusrollingdata_YOY2,,est_ebit
ashareconsensusrollingdata_YOY2,,est_ebitda
ashareconsensusrollingdata_YOY2,,est_eps
ashareconsensusrollingdata_YOY2,,est_oper_cost
ashareconsensusrollingdata_YOY2,,est_oper_profit
ashareconsensusrollingdata_YOY2,,est_oper_revenue
ashareconsensusrollingdata_YOY2,,est_pb
ashareconsensusrollingdata_YOY2,,est_pe
ashareconsensusrollingdata_YOY2,,est_peg
ashareconsensusrollingdata_YOY2,,est_roe
ashareconsensusrollingdata_YOY2,,est_total_profit
ashareconsensusrollingdata_YOY2,,net_profit
ashareeodprices,,s_dq_adjclose
ashareeodprices,,s_dq_adjclose_backward
ashareeodprices,,s_dq_adjfactor
ashareeodprices,,s_dq_adjhigh
ashareeodprices,,s_dq_adjlow
ashareeodprices,,s_dq_adjopen
ashareeodprices,,s_dq_adjpreclose
ashareeodprices,,s_dq_amount
ashareeodprices,,s_dq_avgprice
ashareeodprices,,s_dq_change
ashareeodprices,,s_dq_close
ashareeodprices,,s_dq_high
ashareeodprices,,s_dq_limit
ashareeodprices,,s_dq_low
ashareeodprices,,s_dq_open
ashareeodprices,,s_dq_pctchange
ashareeodprices,,s_dq_preclose
ashareeodprices,,s_dq_stopping
ashareeodprices,,s_dq_tradestatuscode
ashareeodprices,,s_dq_volume
ashareincome,,actual_ann_dt
ashareincome,,adjlossgain_prevyear
ashareincome,,amodcost_fin_assets
ashareincome,,asset_disposal_income
ashareincome,,capitalized_comstock_div
ashareincome,,chg_insur_cont_rsrv
ashareincome,,chg_unearned_prem_res
ashareincome,,comp_type_code
ashareincome,,comshare_dvd_payable
ashareincome,,continued_net_profit
ashareincome,,credit_impairment_loss
ashareincome,,distributable_profit
ashareincome,,distributable_profit_shrhder
ashareincome,,dvd_exp_insured
ashareincome,,ebit
ashareincome,,ebitda
ashareincome,,end_net_profit
ashareincome,,fin_exp_int_inc
ashareincome,,handling_chrg_comm_inc
ashareincome,,il_net_loss_disp_noncur_asset
ashareincome,,inc_tax
ashareincome,,incl_inc_invest_assoc_jv_entp
ashareincome,,incl_reinsurance_prem_inc
ashareincome,,insur_prem_unearned
ashareincome,,insurance_expense
ashareincome,,int_inc
ashareincome,,is_calculation
ashareincome,,less_ceded_out_prem
ashareincome,,less_claim_recb_reinsurer
ashareincome,,less_exp_recb_reinsurer
ashareincome,,less_fin_exp
ashareincome,,less_gerl_admin_exp
ashareincome,,less_handling_chrg_comm_exp
ashareincome,,less_impair_loss_assets
ashareincome,,less_ins_rsrv_recb_reinsurer
ashareincome,,less_int_exp
ashareincome,,less_non_oper_exp
ashareincome,,less_oper_cost
ashareincome,,less_selling_dist_exp
ashareincome,,less_taxes_surcharges_ops
ashareincome,,minority_int_inc
ashareincome,,net_after_ded_nr_lp_correct
ashareincome,,net_exposure_hedging_benefits
ashareincome,,net_handling_chrg_comm_inc
ashareincome,,net_inc_ec_asset_mgmt_bus
ashareincome,,net_inc_other_ops
ashareincome,,net_inc_sec_trading_brok_bus
ashareincome,,net_inc_sec_uw_bus
ashareincome,,net_int_inc
ashareincome,,net_profit_after_ded_nr_lp
ashareincome,,net_profit_excl_min_int_inc
ashareincome,,net_profit_incl_min_int_inc
ashareincome,,net_profit_under_intl_acc_sta
ashareincome,,oper_exp
ashareincome,,oper_profit
ashareincome,,oper_rev
ashareincome,,other_bus_cost
ashareincome,,other_bus_inc
ashareincome,,other_compreh_inc
ashareincome,,other_impair_loss_assets
ashareincome,,other_income
ashareincome,,plus_net_gain_chg_fv
ashareincome,,plus_net_gain_fx_trans
ashareincome,,plus_net_inc_other_bus
ashareincome,,plus_net_invest_inc
ashareincome,,plus_non_oper_rev
ashareincome,,prem_inc
ashareincome,,prepay_surr
ashareincome,,prfshare_dvd_payable
ashareincome,,rd_expense
ashareincome,,reinsurance_exp
ashareincome,,report_period
ashareincome,,s_fa_eps_basic
ashareincome,,s_fa_eps_diluted
ashareincome,,spe_bal_net_profit
ashareincome,,spe_bal_oper_profit
ashareincome,,spe_bal_tot_profit
ashareincome,,statement_type
ashareincome,,stmnote_finexp
ashareincome,,tot_bal_net_profit
ashareincome,,tot_bal_oper_profit
ashareincome,,tot_bal_tot_profit
ashareincome,,tot_claim_exp
ashareincome,,tot_compreh_inc
ashareincome,,tot_compreh_inc_min_shrhldr
ashareincome,,tot_compreh_inc_parent_comp
ashareincome,,tot_oper_cost
ashareincome,,tot_oper_cost2
ashareincome,,tot_oper_rev
ashareincome,,tot_opt_cost_dif
ashareincome,,tot_opt_inc_dif
ashareincome,,tot_profit
ashareincome,,transfer_from_housingimprest
ashareincome,,transfer_from_others
ashareincome,,transfer_from_surplusreserve
ashareincome,,unconfirmed_invest_loss
ashareincome,,undistributed_profit
ashareincome,,withdr_buzexpwelfare
ashareincome,,withdr_legalpubwelfunds
ashareincome,,withdr_legalsurplus
ashareincome,,withdr_othersurpreserve
ashareincome,,withdr_reservefund
ashareincome,,workers_welfare
balance_sheet_fore_annual,,BS01
balance_sheet_fore_annual,,BS02
balance_sheet_fore_annual,,BS03
balance_sheet_fore_annual,,BS04
balance_sheet_fore_annual,,BS05
balance_sheet_fore_annual,,BS06
balance_sheet_fore_annual,,BS07
balance_sheet_fore_annual,,BS08
balance_sheet_fore_annual,,BS09
balance_sheet_fore_annual,,BS10
balance_sheet_fore_annual,,BS11
balance_sheet_fore_annual,,BS12
balance_sheet_fore_annual,,BS13
balance_sheet_fore_annual,,BS14
balance_sheet_fore_annual,,BS15
balance_sheet_fore_annual,,BS16
balance_sheet_fore_annual,,BS17
balance_sheet_fore_annual,,BS18
balance_sheet_fore_annual,,BS19
balance_sheet_fore_annual,,BS20
balance_sheet_fore_annual,,BS21
balance_sheet_fore_annual,,BS22
balance_sheet_fore_annual,,BS23
balance_sheet_fore_annual,,BS24
balance_sheet_fore_annual,,BS25
balance_sheet_fore_annual,,BS26
balance_sheet_fore_annual,,BS27
balance_sheet_fore_annual,,BS28
balance_sheet_fore_annual,,BS29
balance_sheet_fore_annual,,BS30
balance_sheet_fore_annual,,BS31
balance_sheet_fore_annual,,BS32
balance_sheet_fore_annual,,BS33
balance_sheet_fore_annual,,BS34
balance_sheet_fore_annual,,BS35
balance_sheet_fore_annual,,BS36
balance_sheet_fore_annual,,BS37
balance_sheet_fore_annual,,BS38
balance_sheet_fore_annual,,BS39
balance_sheet_fore_annual,,BS40
balance_sheet_fore_annual,,forecast_year
cash_flow_statement_fore_annual,,CF01
cash_flow_statement_fore_annual,,CF02
cash_flow_statement_fore_annual,,CF03
cash_flow_statement_fore_annual,,CF04
cash_flow_statement_fore_annual,,CF05
cash_flow_statement_fore_annual,,CF06
cash_flow_statement_fore_annual,,CF07
cash_flow_statement_fore_annual,,CF08
cash_flow_statement_fore_annual,,CF09
cash_flow_statement_fore_annual,,CF10
cash_flow_statement_fore_annual,,CF11
cash_flow_statement_fore_annual,,CF12
cash_flow_statement_fore_annual,,CF13
cash_flow_statement_fore_annual,,CF14
cash_flow_statement_fore_annual,,CF15
cash_flow_statement_fore_annual,,CF16
cash_flow_statement_fore_annual,,CF17
cash_flow_statement_fore_annual,,CF18
cash_flow_statement_fore_annual,,CF19
cash_flow_statement_fore_annual,,CF20
cash_flow_statement_fore_annual,,CF21
cash_flow_statement_fore_annual,,CF22
cash_flow_statement_fore_annual,,forecast_year
cn_equity,forward_returns,fwd_return_close_delay0_10d
cn_equity,forward_returns,fwd_return_close_delay0_15d
cn_equity,forward_returns,fwd_return_close_delay0_1d
cn_equity,forward_returns,fwd_return_close_delay0_20d
cn_equity,forward_returns,fwd_return_close_delay0_2d
cn_equity,forward_returns,fwd_return_close_delay0_30d
cn_equity,forward_returns,fwd_return_close_delay0_3d
cn_equity,forward_returns,fwd_return_close_delay0_40d
cn_equity,forward_returns,fwd_return_close_delay0_4d
cn_equity,forward_returns,fwd_return_close_delay0_50d
cn_equity,forward_returns,fwd_return_close_delay0_5d
cn_equity,forward_returns,fwd_return_close_delay0_60d
cn_equity,forward_returns,fwd_return_close_delay0_6d
cn_equity,forward_returns,fwd_return_close_delay0_7d
cn_equity,forward_returns,fwd_return_close_delay0_8d
cn_equity,forward_returns,fwd_return_close_delay0_9d
cn_equity,forward_returns,fwd_return_close_delay1_10d
cn_equity,forward_returns,fwd_return_close_delay1_15d
cn_equity,forward_returns,fwd_return_close_delay1_1d
cn_equity,forward_returns,fwd_return_close_delay1_20d
cn_equity,forward_returns,fwd_return_close_delay1_2d
cn_equity,forward_returns,fwd_return_close_delay1_30d
cn_equity,forward_returns,fwd_return_close_delay1_3d
cn_equity,forward_returns,fwd_return_close_delay1_40d
cn_equity,forward_returns,fwd_return_close_delay1_4d
cn_equity,forward_returns,fwd_return_close_delay1_50d
cn_equity,forward_returns,fwd_return_close_delay1_5d
cn_equity,forward_returns,fwd_return_close_delay1_60d
cn_equity,forward_returns,fwd_return_close_delay1_6d
cn_equity,forward_returns,fwd_return_close_delay1_7d
cn_equity,forward_returns,fwd_return_close_delay1_8d
cn_equity,forward_returns,fwd_return_close_delay1_9d
cn_equity,forward_returns,fwd_return_open_delay1_10d
cn_equity,forward_returns,fwd_return_open_delay1_15d
cn_equity,forward_returns,fwd_return_open_delay1_1d
cn_equity,forward_returns,fwd_return_open_delay1_20d
cn_equity,forward_returns,fwd_return_open_delay1_2d
cn_equity,forward_returns,fwd_return_open_delay1_30d
cn_equity,forward_returns,fwd_return_open_delay1_3d
cn_equity,forward_returns,fwd_return_open_delay1_40d
cn_equity,forward_returns,fwd_return_open_delay1_4d
cn_equity,forward_returns,fwd_return_open_delay1_50d
cn_equity,forward_returns,fwd_return_open_delay1_5d
cn_equity,forward_returns,fwd_return_open_delay1_60d
cn_equity,forward_returns,fwd_return_open_delay1_6d
cn_equity,forward_returns,fwd_return_open_delay1_7d
cn_equity,forward_returns,fwd_return_open_delay1_8d
cn_equity,forward_returns,fwd_return_open_delay1_9d
cn_equity,forward_returns,fwd_return_vwap_delay1_10d
cn_equity,forward_returns,fwd_return_vwap_delay1_15d
cn_equity,forward_returns,fwd_return_vwap_delay1_1d
cn_equity,forward_returns,fwd_return_vwap_delay1_20d
cn_equity,forward_returns,fwd_return_vwap_delay1_2d
cn_equity,forward_returns,fwd_return_vwap_delay1_30d
cn_equity,forward_returns,fwd_return_vwap_delay1_3d
cn_equity,forward_returns,fwd_return_vwap_delay1_40d
cn_equity,forward_returns,fwd_return_vwap_delay1_4d
cn_equity,forward_returns,fwd_return_vwap_delay1_50d
cn_equity,forward_returns,fwd_return_vwap_delay1_5d
cn_equity,forward_returns,fwd_return_vwap_delay1_60d
cn_equity,forward_returns,fwd_return_vwap_delay1_6d
cn_equity,forward_returns,fwd_return_vwap_delay1_7d
cn_equity,forward_returns,fwd_return_vwap_delay1_8d
cn_equity,forward_returns,fwd_return_vwap_delay1_9d
cn_equity_feature,zzk_19,active_buy_trade_count_ratio
cn_equity_feature,zzk_19,active_sell_trade_count_ratio
cn_equity_feature,zzk_19,buy_order_volume_0915_0920
cn_equity_feature,zzk_19,buy_order_volume_0920_0925
cn_equity_feature,zzk_19,closing_session_volume
cn_equity_feature,zzk_19,daily_total_traded_volume
cn_equity_feature,zzk_19,large_active_buy_order_ratio
cn_equity_feature,zzk_19,large_active_sell_order_ratio
cn_equity_feature,zzk_19,opening_match_volume_0925
cn_equity_feature,zzk_19,order_cancellation_ratio_0915_0920
cn_equity_feature,zzk_19,order_fill_ratio_0915_0925
cn_equity_feature,zzk_19,order_fill_ratio_0920_0925
cn_equity_feature,zzk_19,sell_order_volume_0915_0920
cn_equity_feature,zzk_19,sell_order_volume_0920_0925
cn_equity_feature,zzk_19,total_number_of_trades
cn_equity_feature,zzk_19,total_order_volume_0915_0920
cn_equity_feature,zzk_19,total_order_volume_0920_0925
cn_equity_feature,sli_0215,amt_ema_15
cn_equity_feature,sli_0215,amt_ema_3
cn_equity_feature,sli_0215,amt_ema_6
cn_equity_feature,sli_0215,amt_entropy_1m
cn_equity_feature,sli_0215,amt_entropy_1m_sma_15
cn_equity_feature,sli_0215,amt_entropy_1m_sma_3
cn_equity_feature,sli_0215,amt_entropy_1m_sma_6
cn_equity_feature,sli_0215,amt_gini_1m
cn_equity_feature,sli_0215,amt_gini_1m_sma_15
cn_equity_feature,sli_0215,amt_gini_1m_sma_3
cn_equity_feature,sli_0215,amt_gini_1m_sma_6
cn_equity_feature,sli_0215,amt_max_15
cn_equity_feature,sli_0215,amt_max_3
cn_equity_feature,sli_0215,amt_max_6
cn_equity_feature,sli_0215,amt_median_15
cn_equity_feature,sli_0215,amt_median_3
cn_equity_feature,sli_0215,amt_median_6
cn_equity_feature,sli_0215,amt_min_15
cn_equity_feature,sli_0215,amt_min_3
cn_equity_feature,sli_0215,amt_min_6
cn_equity_feature,sli_0215,amt_q25_15
cn_equity_feature,sli_0215,amt_q25_3
cn_equity_feature,sli_0215,amt_q25_6
cn_equity_feature,sli_0215,amt_q75_15
cn_equity_feature,sli_0215,amt_q75_3
cn_equity_feature,sli_0215,amt_q75_6
cn_equity_feature,sli_0215,amt_sma_15
cn_equity_feature,sli_0215,amt_sma_3
cn_equity_feature,sli_0215,amt_sma_6
cn_equity_feature,sli_0215,amt_smma_15
cn_equity_feature,sli_0215,amt_smma_3
cn_equity_feature,sli_0215,amt_smma_6
cn_equity_feature,sli_0215,amt_std_15
cn_equity_feature,sli_0215,amt_std_3
cn_equity_feature,sli_0215,amt_std_6
cn_equity_feature,sli_0215,amt_sum_15
cn_equity_feature,sli_0215,amt_sum_3
cn_equity_feature,sli_0215,amt_sum_6
cn_equity_feature,sli_0215,amt_wma_15
cn_equity_feature,sli_0215,amt_wma_3
cn_equity_feature,sli_0215,amt_wma_6
cn_equity_feature,sli_0215,avg_trade_amt
cn_equity_feature,sli_0215,avg_trade_amt_ema_15
cn_equity_feature,sli_0215,avg_trade_amt_ema_3
cn_equity_feature,sli_0215,avg_trade_amt_ema_6
cn_equity_feature,sli_0215,avg_trade_amt_sma_15
cn_equity_feature,sli_0215,avg_trade_amt_sma_3
cn_equity_feature,sli_0215,avg_trade_amt_sma_6
cn_equity_feature,sli_0215,big_amt
cn_equity_feature,sli_0215,big_amt_ema_15
cn_equity_feature,sli_0215,big_amt_ema_3
cn_equity_feature,sli_0215,big_amt_ema_6
cn_equity_feature,sli_0215,big_amt_share
cn_equity_feature,sli_0215,big_amt_share_ema_15
cn_equity_feature,sli_0215,big_amt_share_ema_3
cn_equity_feature,sli_0215,big_amt_share_ema_6
cn_equity_feature,sli_0215,big_amt_share_sma_15
cn_equity_feature,sli_0215,big_amt_share_sma_3
cn_equity_feature,sli_0215,big_amt_share_sma_6
cn_equity_feature,sli_0215,big_amt_sma_15
cn_equity_feature,sli_0215,big_amt_sma_3
cn_equity_feature,sli_0215,big_amt_sma_6
cn_equity_feature,sli_0215,big_cnt_share
cn_equity_feature,sli_0215,big_cnt_share_ema_15
cn_equity_feature,sli_0215,big_cnt_share_ema_3
cn_equity_feature,sli_0215,big_cnt_share_ema_6
cn_equity_feature,sli_0215,big_cnt_share_sma_15
cn_equity_feature,sli_0215,big_cnt_share_sma_3
cn_equity_feature,sli_0215,big_cnt_share_sma_6
cn_equity_feature,sli_0215,big_vol
cn_equity_feature,sli_0215,big_vol_ema_15
cn_equity_feature,sli_0215,big_vol_ema_3
cn_equity_feature,sli_0215,big_vol_ema_6
cn_equity_feature,sli_0215,big_vol_share
cn_equity_feature,sli_0215,big_vol_share_ema_15
cn_equity_feature,sli_0215,big_vol_share_ema_3
cn_equity_feature,sli_0215,big_vol_share_ema_6
cn_equity_feature,sli_0215,big_vol_share_sma_15
cn_equity_feature,sli_0215,big_vol_share_sma_3
cn_equity_feature,sli_0215,big_vol_share_sma_6
